Symbol,logFC,P.Value,adj.P.Val
TBC1D3P6,-0.717497679090878,0.14233028183954,0.183923095326103
IFT122,-0.717636904895822,5.66191198854273e-13,3.93903380524298e-12
ACOT4,-0.717667545776028,9.82737962936241e-05,0.000220240637731814
ZC3H12D,-0.717800904793799,0.270341925053825,0.32639091165485
PKNOX1,-0.71810644935022,3.6218257479443e-10,1.6771077836071e-09
PKIG,-0.718186991978974,1.88697767859922e-06,5.33701256569749e-06
MBTPS2,-0.718300083909863,2.12292933220681e-14,1.83096515010044e-13
BLM,-0.718644597528046,3.41859041955247e-12,2.12314855846781e-11
KIF22,-0.718727052174281,1.07571036319218e-13,8.31567389016005e-13
SLC27A5,-0.718951319529787,9.58087261342526e-05,0.000215116616996771
ANKRD34A,-0.719066999040707,0.000524523286429575,0.0010610027807789
AGGF1,-0.719120699006426,1.65479501841748e-13,1.24513805221094e-12
EFCAB7,-0.719322166970153,1.68284698945234e-07,5.50938032485733e-07
KRT16,-0.719429223738867,2.46432498923405e-06,6.86138170740129e-06
CDCA4,-0.719434050774686,4.18787187846853e-13,2.96218429111561e-12
GLO1,-0.719523609319369,5.54613465676981e-16,6.31453009974806e-15
PLEKHA5,-0.721138780779935,1.19904673511205e-08,4.54778857326383e-08
MRPS14,-0.721361372370893,4.67782226452043e-11,2.46983714918221e-10
SMARCA2,-0.721431163558099,2.4923400915348e-11,1.36704633978886e-10
MIF4GD,-0.721864669288971,1.20017167808233e-08,4.55112914264464e-08
TBC1D9,-0.72266997866764,3.82264032452511e-10,1.76614700963061e-09
AK4P3,-0.722728056422842,0.00117497774062473,0.00224691120293431
KCNMB3,-0.722968985285883,0.122718019879653,0.160901755505942
PGM2,-0.723048418256236,1.24569232497734e-13,9.53870729372542e-13
TMEM106B,-0.723350870551403,2.43944655384678e-14,2.08179509480752e-13
COL4A5,-0.723513097883528,6.88278942969037e-13,4.73887807131766e-12
ZNF469,-0.723613252799225,6.41971577901857e-07,1.93327941007187e-06
OSCP1,-0.72385048177058,7.43183968042017e-06,1.95008627289415e-05
PRPS2,-0.723866768490879,3.56635801800706e-14,2.98063525617831e-13
MATN3,-0.723904205884286,0.00743330745488461,0.0124108200612863
GLB1L,-0.724053071593227,6.48369260287639e-05,0.000149078537789798
NUDT1,-0.72415011495365,1.89409992348324e-11,1.05885526016438e-10
HBA1,-0.724249221349275,0.00556583959687183,0.00949182161281885
RN7SL4P,-0.724274447537043,1.14903353155209e-06,3.34567832542849e-06
FRAT1,-0.724427724097518,7.18358784316994e-06,1.88707132094435e-05
DNAJC3-AS1,-0.724568364510113,0.00605232357210084,0.0102548369760741
RNF8,-0.72457422456905,2.39560085085273e-11,1.31592126903015e-10
ATP5I,-0.72457806880427,1.61869313234455e-10,7.93300094678879e-10
TMEM198B,-0.724763388199781,4.79324800151905e-07,1.47298526384686e-06
A2M,-0.725346320897899,0.349821257421971,0.409725921939967
DHTKD1,-0.725445105175867,1.0893067051412e-12,7.28994555490907e-12
ZSCAN16-AS1,-0.725789804585323,0.00734812497990405,0.012278496806119
NTSR1,-0.725854516374759,8.47365215589511e-07,2.51203958774571e-06
TPK1,-0.726069475264022,8.32063537647949e-06,2.17046888938873e-05
NARG2,-0.726360441704575,4.24872307179764e-12,2.5997275315878e-11
SGCB,-0.726632044169249,2.31520311015627e-06,6.47228972057785e-06
GPX1,-0.726713152053592,3.01630998879669e-16,3.56713106416197e-15
SCO1,-0.726727653160445,8.5187477200862e-13,5.78405901664723e-12
CENPV,-0.726794031129063,1.11691554492037e-08,4.25098466943556e-08
IFNAR2,-0.726920496207697,1.70185211359708e-09,7.22531200301194e-09
PNPLA4,-0.727258911479463,5.03274006245299e-08,1.76216812481681e-07
KRT18P17,-0.727352216143644,1.44962869015503e-12,9.52014782491522e-12
EID1,-0.727406859801151,3.25100393428399e-15,3.25414668781875e-14
LSM6,-0.727528202069807,9.00143016480227e-07,2.65655436696408e-06
SLC47A1,-0.727713932271291,0.222063842368896,0.273478650328497
MT-TW,-0.728562314635561,0.000805947659858722,0.00158318428377391
SLC29A1,-0.728749794870085,1.23268696401312e-11,7.08661925825926e-11
FAM225B,-0.728885685448769,0.275045649544895,0.33162768897773
TMEM230,-0.729201281628266,6.96100640506702e-13,4.78565980736404e-12
MT-ATP6,-0.729326023215332,1.40985581924558e-21,4.40148957438846e-20
TMEM261,-0.729598918333187,1.30829194017389e-10,6.49372707881782e-10
ARHGAP11A,-0.729620590896443,6.01598000381089e-15,5.75594637120264e-14
NEDD1,-0.730178363168454,2.46002646228504e-12,1.56537976114949e-11
CHID1,-0.730554152826887,1.74630920747397e-11,9.80943671154307e-11
GPR160,-0.730616911759267,0.0378521414618975,0.0553237305965217
LANCL1,-0.730747244555658,4.34262214354338e-15,4.26662053301853e-14
ARL6IP1P2,-0.731363093328738,6.58405787893161e-06,1.73741569796867e-05
PCBD1,-0.731593584902415,5.69773074147198e-15,5.46829585785555e-14
RAD51D,-0.731733803938014,3.68548878789005e-09,1.49619124436277e-08
ZNF18,-0.732165957936507,1.94843477961768e-05,4.81119865163146e-05
ANLN,-0.732419251436491,5.66102746913768e-17,7.57975790012846e-16
ZNF519,-0.73242804816209,0.00385236308811588,0.00675259505655071
HPRT1,-0.732545941232123,6.86776510368723e-14,5.48185892944422e-13
SIDT2,-0.733023817319039,3.07120417468885e-11,1.66786431841057e-10
PRUNE,-0.733113305735341,2.91363090022235e-12,1.82842601745266e-11
PKDCC,-0.73333093613067,0.00749443727227246,0.012500565767014
WHAMMP2,-0.733406659423576,0.100273146394205,0.13406677923208
ANAPC4,-0.733474143172131,7.64076757550867e-10,3.39391387207652e-09
COX7C,-0.733601211124134,6.39260572766965e-17,8.47406725123093e-16
CTXN1,-0.73399663768484,6.54969919629797e-07,1.96987725706957e-06
CCDC88A,-0.734361793609278,1.40318972531984e-13,1.06658442498007e-12
CCL26,-0.734428211788283,0.0894650810227946,0.120996312321518
DCAF16,-0.734835935134146,9.00333716711605e-11,4.57356767840581e-10
CDK2,-0.735088273905328,2.23051204363971e-16,2.69425038686695e-15
COL6A4P1,-0.735408795539908,0.251974612798296,0.306447166938638
AC105020.1,-0.735422809944377,0.170609905011288,0.216167736886498
HCST,-0.735806812227869,0.0679221402105561,0.0941634074118078
LINC00857,-0.736111188224345,3.09533241258359e-07,9.7747891402462e-07
RWDD4,-0.736308309363063,1.10028365295352e-06,3.21175986276394e-06
EME1,-0.736441630866163,3.0440439383542e-10,1.42765201114861e-09
METTL15,-0.736517599048859,4.33190625320186e-10,1.98568786884349e-09
C9orf41,-0.736561117262686,6.66414748383356e-08,2.30395809318661e-07
CCNT2-AS1,-0.73683487813275,0.113699651809062,0.150229271970601
NUDT6,-0.737030438538907,0.00560301013440125,0.00955084167596219
FUT8,-0.737118221067716,1.72709719553227e-06,4.90920200249054e-06
KIF18B,-0.737145636768712,3.26033897393149e-13,2.34166465495703e-12
BST2,-0.737330974710591,3.99442831841177e-17,5.49432878218144e-16
TSPAN8,-0.737376982136931,0.000205341718288452,0.000440764591208126
MRPL35P2,-0.737633494660098,0.168933240739405,0.214218107286775
C1orf228,-0.737764599346764,0.158963882019086,0.203023428191031
REM2,-0.737784953521526,0.187024437301474,0.234794655962878
HOXC4,-0.737876311538487,0.091926154986309,0.123982898663784
SNRPFP1,-0.738214227740542,1.9802697542879e-09,8.34651010411983e-09
OTUD6B,-0.738375671320289,5.83759135807008e-10,2.63122195239928e-09
PLA2G12A,-0.738664514982239,4.70669624454119e-10,2.14745176513485e-09
CRIM1,-0.739176426942517,2.37220207794166e-17,3.40887450490953e-16
ALOX5,-0.739575016726591,0.00196300541758007,0.00361598092240141
IMPACT,-0.739807660908629,9.80009494444857e-11,4.94595639248937e-10
MMD,-0.740045303391763,0.00525299049536681,0.00900189996175113
MZT2B,-0.740919625637481,7.55411204334583e-10,3.3586245291956e-09
ARHGEF40,-0.74101484126629,3.85065378895438e-10,1.77820825863557e-09
FEN1P1,-0.741508619210987,0.0810641465465097,0.110557117176485
SERPINH1,-0.741598283969395,9.6625067083315e-16,1.0476428157643e-14
DHRS1,-0.74162558167515,1.64846411644736e-06,4.69787067314157e-06
VMP1,-0.741786734520773,9.84903003631454e-18,1.51332416996562e-16
KIF11,-0.741802172068334,8.56774328931674e-16,9.37672339555405e-15
TMSB10,-0.741962599780653,5.56201585399331e-20,1.28936382446178e-18
STOML1,-0.742591982852091,1.32764113414185e-06,3.83399061948183e-06
C17orf75,-0.742657588751262,1.92956260748453e-10,9.35810249240089e-10
NPNT,-0.742741933892193,4.81041408017167e-16,5.52072029718224e-15
MPI,-0.743075460330253,2.51601009724242e-11,1.37921753507071e-10
FRK,-0.743119775474921,0.0983834205970538,0.131804930497979
ALAD,-0.74357624983224,1.00455222418501e-09,4.40019843815751e-09
RBBP4P4,-0.744090275427181,0.0460808660500718,0.0661879763749413
OLFML2B,-0.744123609642261,0.0970331339065278,0.130192466327109
HRSP12,-0.744485017285307,1.96157218106014e-08,7.25680474604981e-08
EMP2,-0.74640970899291,1.27251696510103e-16,1.60468005382632e-15
C19orf45,-0.74666022439669,0.106225776492541,0.14126550283753
TSEN2,-0.746775449820393,7.6060679223267e-07,2.26890939290132e-06
JOSD2,-0.746914597360812,2.0406564919556e-08,7.5329284406949e-08
GSTM4,-0.747294989821703,4.9234348087166e-14,4.01764351860158e-13
WDR31,-0.74814837983559,0.124558822373439,0.163189043399139
OXLD1,-0.748563596500876,6.58995028491335e-10,2.95106903916903e-09
FKTN,-0.748569372262262,1.7370882929269e-12,1.13044174593476e-11
FAM46C,-0.74862756981582,1.65831675696696e-06,4.72522668037764e-06
MT-ND6,-0.748639186107987,2.22418334833431e-19,4.6060365829172e-18
MICAL2,-0.749531817170186,2.23128193005935e-06,6.25268871033623e-06
HMGB2,-0.749744296348992,5.85763533666796e-15,5.61309035500347e-14
SORL1,-0.749892346904552,0.00166704072026945,0.00310765202484317
TXNIP,-0.75047411413106,1.19222118777404e-16,1.51266480405828e-15
BDNF-AS,-0.75055618646243,0.0984633546180267,0.131883579113962
KLK1,-0.750594127162585,0.0260233893310843,0.0392986493560807
DHFRP1,-0.750785988095767,2.55737252542901e-13,1.86992189599631e-12
PDZD7,-0.751256904899428,4.71949719411407e-07,1.45151796541086e-06
COL12A1,-0.751515084392419,3.27012079450795e-16,3.84775955606308e-15
METAP1D,-0.751840665400193,2.38232234217529e-05,5.81098335472622e-05
ITGB2,-0.752005660722314,0.00188388985595238,0.00348160031088155
MTAPP2,-0.752446230292163,0.0606900657891323,0.0849396595462828
DPY19L4,-0.753009553874771,1.71492360111159e-11,9.65350228858887e-11
NR1H3,-0.753030070240724,1.53871371571474e-12,1.0062647801225e-11
ANAPC15,-0.753658324623317,7.29357720004507e-09,2.84626657986684e-08
KANK1,-0.75392996537168,7.04062580030487e-13,4.83682947534398e-12
RNF215,-0.754331704489638,1.25366643270643e-06,3.63049020708241e-06
MYO1G,-0.754823039286428,2.73078459644518e-07,8.67354521277185e-07
ITFG3,-0.755542088230232,1.11418807803726e-09,4.84965843027986e-09
HESX1,-0.755582134685376,0.040158865626333,0.0583884029599496
C6orf120,-0.755994553397388,4.77355591014591e-10,2.17423106190859e-09
OMA1,-0.756027221784203,4.16621731161507e-09,1.6796443489916e-08
ATP13A2,-0.756519693505422,1.08308757789081e-09,4.72311330761087e-09
AKR7A2,-0.7565908660887,3.32491948880191e-14,2.78892211666472e-13
DLX4,-0.756675527459249,3.81051681634562e-07,1.18723524612253e-06
SMCO4,-0.756817072206982,8.97850831749104e-11,4.56219841934019e-10
DZIP1L,-0.757077904602599,2.06408384322917e-09,8.68210215980711e-09
C8orf44,-0.757625428802075,0.00343234018113804,0.00607117360691381
KBTBD7,-0.75792269194091,4.61472503084643e-07,1.42093581901397e-06
ZFP30,-0.758698323522565,1.08692833272453e-07,3.65209487386331e-07
ZNF521,-0.758827515938631,5.2081719539752e-06,1.39348132182299e-05
TGFBR3L,-0.759088673545793,0.00229868004021767,0.00418100893818454
ANP32E,-0.759224147742544,2.2264107365315e-17,3.21673203933908e-16
TCEANC2,-0.759412317508898,2.3087263296109e-07,7.39729092853496e-07
TCEAL8,-0.760080102564411,8.88618620323147e-13,6.01600938815213e-12
ID3,-0.76034785613455,5.55096171254655e-15,5.34118866280034e-14
FJX1,-0.760385278494423,1.67123203941197e-07,5.4732775875172e-07
COX4I1P1,-0.760431999752171,0.0164871050067041,0.0258484743535456
HDDC2,-0.760490000618889,9.3372521750702e-13,6.30078588120776e-12
SLC25A11,-0.760541153655788,2.39536306598664e-14,2.04698655771935e-13
TAP2,-0.760581364799686,2.48429165059623e-11,1.36303290502834e-10
DIXDC1,-0.760620809112409,2.28126329715186e-10,1.09104914889188e-09
SCFD2,-0.760639123228827,7.27264272548959e-07,2.17502431190107e-06
PSRC1,-0.761061584597869,1.39333898538094e-11,7.96352407529282e-11
HN1,-0.761411402696469,1.32748462821676e-15,1.40817635177599e-14
DHRS4,-0.761418047553598,3.50903363446282e-10,1.62770952909701e-09
HLA-F-AS1,-0.761768220801619,0.0678819141676128,0.0941146407986288
AGK,-0.761846308083019,2.18289264435756e-12,1.40195565491165e-11
VDAC3,-0.761885652144523,1.70548140692712e-16,2.11207724002045e-15
ZDHHC24,-0.762639813559081,1.36216361088642e-10,6.74548084287453e-10
DCTPP1,-0.763149525738545,4.25388623448578e-10,1.95376864559748e-09
GSTM2P1,-0.763441107651212,6.36668710535606e-07,1.91823980390602e-06
KRT18,-0.763594854857999,5.31866487786475e-18,8.52207248701889e-17
IFT172,-0.763833838962964,4.45008856878702e-11,2.3576108796206e-10
IFI6,-0.763886060733202,2.01280574550146e-09,8.47597683792502e-09
FAM169A,-0.763907483258485,0.0526524279085105,0.0746603736578529
ALPI,-0.764256068326835,3.22092495133912e-20,7.80644983654858e-19
SCRN2,-0.764447107384381,3.35383381035211e-10,1.56111238059416e-09
CDKN2AIPNL,-0.764714551016506,6.83205237246804e-11,3.53514136918543e-10
GLDN,-0.765036437016911,0.163072800394714,0.207605932633652
C1GALT1C1,-0.765174081036817,1.86245464377364e-12,1.20738885741402e-11
DZIP1,-0.765350688575405,5.62018577929504e-08,1.95985937811901e-07
DUS2,-0.765381894902074,6.13163881545182e-09,2.4140575463116e-08
TMEM62,-0.765545202655399,7.61425811184386e-11,3.9073387304115e-10
FAM98C,-0.766100629054873,6.54108215857235e-08,2.26519303737405e-07
DOLK,-0.766680503357902,7.33123724679645e-12,4.34604325082036e-11
SPATC1L,-0.767306630208133,0.00140785651701542,0.00265666983924351
FBXO43,-0.767411484362789,4.36723330317217e-06,1.17983032764927e-05
CD33,-0.767437485966732,0.210164969553827,0.260234832749418
TMEM132A,-0.767499555030795,2.62134383196192e-12,1.65896795721923e-11
SCAI,-0.767538453450579,6.45602199320843e-09,2.535876457522e-08
IFT57,-0.767794793958807,3.74881826331342e-09,1.52057616521514e-08
RPL7P19,-0.767988972581502,0.0152110855798952,0.0240013725904239
DYSF,-0.768119984346828,6.97871945285962e-09,2.73140220836618e-08
CCDC125,-0.768372396884031,2.93647721857546e-10,1.38067765892556e-09
GNAL,-0.768742068308012,4.95021586821284e-05,0.000115471994182417
DAK,-0.768957091967419,2.54896413484405e-14,2.16929650891431e-13
LINC00659,-0.768974152627388,0.0291397980898254,0.0436336110547253
RNA5S6,-0.76901563522897,0.152828450299758,0.196036934390014
ZBTB45P2,-0.769045904136684,5.28620612843903e-05,0.000122832950781507
DAB2,-0.76942192083486,1.08102294740318e-19,2.35262466064251e-18
MRPL24,-0.769480382003749,1.09755028987338e-15,1.17699322800116e-14
PRKAG2-AS1,-0.769612499292514,0.000117886127347631,0.000261069586680745
BCL7C,-0.769733711162267,3.27344732823839e-10,1.52755411376332e-09
SIAE,-0.769756071627202,5.1136067850931e-12,3.10043602018755e-11
GPR124,-0.77013073107074,0.000915181287909166,0.0017819837906447
CNPY4,-0.770727290122744,5.98884564531349e-12,3.60052259419047e-11
MTFMT,-0.770893105157444,1.07572487407535e-09,4.69320229471356e-09
LRRC61,-0.771034198025816,5.97779316615025e-11,3.11473606459906e-10
LAMC3,-0.771048629684239,6.19533243943674e-11,3.22178030151289e-10
RPS3AP25,-0.771245469480003,0.00273339399765654,0.0049098879460604
PRODH,-0.771353890365244,0.00665918255037269,0.0112107166808641
HCG27,-0.772004207079613,0.0331414164885461,0.049054139176741
MORN1,-0.772163263390291,0.000581440018030402,0.00116827070461952
WDR34,-0.772279529710328,3.89049930044988e-17,5.36721879805957e-16
MCF2L2,-0.772734673933197,0.0662129767057165,0.0920266562148503
ZBTB45,-0.773257908077928,7.34709481941493e-09,2.86475215992166e-08
MT-ND5,-0.773350785422409,5.66189237302904e-20,1.30440482136607e-18
EXO1,-0.773413660929437,1.284582939671e-16,1.61866149961872e-15
PCTP,-0.773773056524868,1.73608518666228e-07,5.67072480003709e-07
FUT10,-0.773967625579898,4.36856553865167e-07,1.35027072154875e-06
NFS1,-0.774735745871754,8.40210435369019e-14,6.6075283098767e-13
FOXF2,-0.774742321573353,2.03428738721225e-14,1.75939899410032e-13
UCP2,-0.774762721445531,1.54629826649249e-16,1.92389232916469e-15
UQCRBP1,-0.774763108776385,0.000452193444779694,0.000922704338056047
NDFIP2,-0.774895559311228,9.69628425499431e-17,1.24892429816575e-15
C5orf30,-0.775070101260269,2.33230432408359e-10,1.11374552888214e-09
NDUFB7,-0.775580404327382,2.21122197899594e-14,1.90183457519734e-13
SNAPC5,-0.775673566234394,8.83305441683107e-11,4.49073835845329e-10
RPL3P3,-0.776456177997991,0.00206645757599436,0.00379043758501947
ORC3,-0.776836563786404,5.53318243316706e-13,3.85667367948271e-12
BTBD3,-0.776932655858292,6.06383233902014e-17,8.07846369797409e-16
ZXDB,-0.777090722180596,6.54602921146814e-15,6.21522630888147e-14
TOMM40L,-0.777406588094467,4.93882310053111e-08,1.73123537610868e-07
F3,-0.777505959742976,0.00015007370107423,0.000328102479838299
PRIMPOL,-0.777687030270951,2.54967921395279e-06,7.08527228114688e-06
COX7B,-0.77797946641663,2.36786830802157e-17,3.40527233988472e-16
SLC4A11,-0.778124714417554,3.73699192677101e-06,1.01790523098456e-05
BASP1,-0.778786120383714,6.74325149965725e-21,1.86469913131472e-19
SELENBP1,-0.77889681831917,1.12669332981304e-15,1.20477970631414e-14
PAPSS1,-0.779598683359318,2.55355298450632e-13,1.86786187304665e-12
ABHD11,-0.779642808119133,5.39472428182856e-10,2.44168315305378e-09
SYN2,-0.779989970435521,0.0819474071038286,0.111636554808816
CYB561A3,-0.78097142242988,1.22688939572029e-13,9.40245253183996e-13
NHP2P1,-0.781070542588346,1.9411470906151e-10,9.40205287808843e-10
CIT,-0.78109171534768,1.36871321767681e-13,1.04172664220792e-12
RWDD3,-0.78123745549092,0.000213240736637654,0.00045651055013239
SLC25A10,-0.781410692354906,1.08424036586971e-07,3.64437726583943e-07
HOXC-AS2,-0.781557984167786,0.0114937157787194,0.0185450569013363
L3MBTL3,-0.781723662815384,1.3634289999041e-05,3.43771505684694e-05
HOXC11,-0.781816370824383,2.66169828643099e-10,1.26151003887618e-09
TMEM42,-0.782192808630843,2.99721149795022e-08,1.07945947630524e-07
PSMA2,-0.782329755566034,1.51571249654124e-05,3.79396313598384e-05
HNF4G,-0.782349793359802,5.32709549819792e-05,0.000123736796978331
PI3,-0.782964281521014,0.309220524340628,0.367741968648585
TOMM5,-0.783003120348813,1.80132135179835e-05,4.47163390447758e-05
ROGDI,-0.783290514243977,2.52930892210443e-09,1.0508528687067e-08
RBL2,-0.783344537788313,1.4119405038479e-12,9.28572586828408e-12
ZNF724P,-0.783347709089651,0.00075923220573921,0.00149741479900184
ACN9,-0.783546858271936,5.66653181942645e-07,1.72176100506146e-06
ADCK3,-0.783612130783598,3.10159525064154e-13,2.23626817336391e-12
BRD7P4,-0.783796058945755,0.144575012448515,0.186528387236288
TSPAN1,-0.783951988534962,3.92091892109244e-05,9.28167006073542e-05
METTL8,-0.783972853091359,1.76232291914228e-07,5.7517561166254e-07
RSAD1,-0.784132043346049,1.07063233403394e-11,6.20860156867595e-11
ASPM,-0.78490880363432,9.91867330072975e-16,1.07281774764448e-14
CLDN18,-0.78514810930778,0.103781915445847,0.138370937841026
ZNF23,-0.785371535155499,0.0487666258963782,0.0696324502763117
SLC24A1,-0.785476393434944,0.000102874312544066,0.000229900651942003
IKBKE,-0.785559085984555,7.52141534722221e-12,4.45311751084903e-11
PSEN2,-0.785990076817558,5.74687414639166e-12,3.46859586594714e-11
ANO7,-0.786212281131605,0.0204937926653868,0.0315724340963365
DPM2,-0.786231485237463,3.49449216752337e-15,3.481044629519e-14
DUSP23,-0.787083904830455,0.0125800187174955,0.0201466221736279
RBM12B,-0.78721537867148,2.29864579735469e-11,1.26602128756196e-10
PTTG3P,-0.787583039730002,9.4467925552523e-07,2.7793104916305e-06
CENPQ,-0.787583587878971,4.38710725452736e-11,2.32688972708825e-10
PTTG1,-0.787995467255254,1.89516555948075e-15,1.96016069354063e-14
C11orf82,-0.788339091150949,6.72641137519827e-12,4.00789179063125e-11
GGCT,-0.788348266818771,5.63992131054397e-16,6.41546770261065e-15
KRT18P23,-0.788627910862283,0.00754787523791418,0.0125773177187523
SP140,-0.789179600502431,0.0813035341902182,0.110851153638426
PLS1,-0.789187738712689,8.42531283793551e-06,2.19654470098534e-05
TP53,-0.789618359588585,4.77920907014327e-15,4.65629370879928e-14
RTKN,-0.789673443346993,2.01711050361834e-11,1.12056350421575e-10
COA5,-0.789956423881718,2.60071438261956e-11,1.42272129918589e-10
ENPP1,-0.790416687636807,4.79166609224863e-14,3.91697686961974e-13
AP1S1,-0.790584578776674,1.85673143769224e-15,1.92468078619066e-14
DPY19L1P2,-0.790640328682292,0.00130763795221209,0.00247932412546582
COL16A1,-0.790818847446838,1.07205101387185e-08,4.09612275451898e-08
ICK,-0.790846125050689,4.38396380394733e-10,2.00856237408973e-09
KLHDC1,-0.79091375135106,0.177069330069075,0.22359201719698
TBC1D30,-0.790972413406234,4.96036850561675e-06,1.33234397186461e-05
SH2D2A,-0.790987259787121,2.5430673168707e-08,9.26278847993671e-08
GPAM,-0.79103134374658,2.26754015021878e-11,1.2496278332282e-10
DKK1,-0.791343928998275,9.73655308865543e-15,8.89122373671533e-14
IPO8,-0.791710449618872,1.53454261301195e-14,1.35164485923047e-13
DDX60L,-0.791713176271089,4.46953137592175e-08,1.57621808485203e-07
PDLIM2,-0.792852638912308,3.18920437828116e-11,1.7279183489071e-10
COA4,-0.793066133389726,2.78398181432967e-15,2.80626571419559e-14
MINPP1,-0.79336910636928,1.29294746166225e-11,7.41247455873919e-11
NACAD,-0.793465815161605,0.0664434900562959,0.092285100802537
PDSS1,-0.793498932311814,9.1256352412748e-08,3.09693353290021e-07
FANK1,-0.793868480689121,0.00468102936561155,0.00808722889472265
TIGD1,-0.794152967580852,4.11886129662966e-05,9.71246670629852e-05
SAC3D1,-0.794160138560265,2.47369158745412e-13,1.81442990188784e-12
BNC2,-0.794477576482389,1.98261470751326e-05,4.88588826109111e-05
RBKS,-0.794825370381721,8.50071213136605e-05,0.000192090534316683
ARV1,-0.794949336451591,1.20260173678751e-12,7.99076334055101e-12
RPUSD3,-0.795452513658449,5.5678079115812e-14,4.50598366721886e-13
GNAQP1,-0.795487684936615,0.0485952811254467,0.0694090619676661
MTND4P12,-0.795810644388962,4.27890731077691e-10,1.96398638328907e-09
SH3BGRL2,-0.795960330362787,0.000631225396407702,0.00126163849203719
NFYB,-0.796275495040583,2.29441296433711e-12,1.46801472122605e-11
NIPSNAP3A,-0.796535251740063,6.32091651137053e-11,3.28159448297838e-10
LSM3,-0.796594400658499,3.6392767756845e-14,3.03620593308898e-13
BPHL,-0.796678423375776,1.91583491359699e-06,5.41184163680218e-06
DNAJC19P9,-0.796899346552094,5.03337674736103e-09,2.00925414044367e-08
HOXC-AS3,-0.79699006639071,0.000207373269468245,0.000444613251621897
GSTT1,-0.796998741790802,1.40600782611056e-11,8.02145971300652e-11
PDXP,-0.797042484371134,0.00718883883988575,0.0120404006378317
GAPDHP63,-0.797235628910305,0.0561630506005024,0.0791121520019986
QDPR,-0.797426343226599,3.24138855156645e-09,1.3242656690946e-08
CCBL1,-0.797612647855455,8.78445982831824e-10,3.87605971307281e-09
OTOG,-0.797636075067463,0.00923421034715393,0.0151289743715062
ZNF273,-0.79783923970006,1.20496169587883e-06,3.49705326810801e-06
GOLIM4,-0.797852395106116,4.8958932749642e-16,5.61536362207893e-15
ASS1P7,-0.797886851231121,8.39268484842551e-05,0.000189897394269082
KNSTRN,-0.798020701607646,1.72966619609384e-15,1.79798682091786e-14
CTNNBIP1,-0.798174947028335,2.80364848970066e-08,1.01464855438914e-07
RAC3,-0.798332806308019,9.60573012957478e-06,2.47897532754105e-05
SERF1A,-0.798377768166755,0.000266027220766657,0.000562474797577874
EEF1A1P12,-0.799599576740524,1.32246241502004e-05,3.34573835905301e-05
LINC00899,-0.799649812276661,7.98189385840495e-07,2.37380784638506e-06
LYRM5,-0.799710212228786,1.36696712359661e-09,5.85825091965821e-09
INPP5J,-0.799984977747386,0.000317119742165466,0.000662906881390753
PIGS,-0.800090627162346,5.64351430668471e-17,7.56656377858646e-16
ARHGEF11,-0.800230490316976,2.94665509986933e-14,2.48843487772382e-13
PGAP3,-0.800244553609386,1.0196568834332e-06,2.98850146322941e-06
ULBP3,-0.800316002618179,0.00168537025760685,0.0031389957890753
KCNH5,-0.80036894494455,0.037922457141959,0.0554091216848409
CCDC19,-0.800610998325953,0.00741407655445345,0.012383148922117
TGFBR2,-0.800834718347987,2.38286832594267e-14,2.03724311279447e-13
ATP5G2,-0.80087820655054,6.19176959364287e-17,8.24301440616541e-16
MRPL40,-0.800916055892827,1.44002228091841e-14,1.27562429998847e-13
SECTM1,-0.800926961829639,3.83829289301058e-12,2.36724364460394e-11
MFI2,-0.801078818286633,1.22583062815642e-08,4.64464957259187e-08
PPIP5K2,-0.801149545299616,4.70228642304352e-14,3.85405516062819e-13
CNTNAP3B,-0.801310648779434,0.0726942602100788,0.100205282286476
BBS4,-0.801977556247853,3.85862492605266e-13,2.742831860098e-12
IFI27L1,-0.801979218442183,8.40114045848833e-11,4.28517941612768e-10
B4GALT7,-0.802034550667845,9.30232913587073e-10,4.08811154054135e-09
FBXO41,-0.802115277320817,2.28892886512682e-06,6.40171911588141e-06
H3F3AP4,-0.802223271841227,1.22262856728026e-18,2.21236419776402e-17
FBXO36,-0.802277032793839,0.00240196795898262,0.00435231176545966
NR2F2,-0.802376419246356,1.36964461719443e-15,1.44631367565268e-14
AKAP5,-0.802495490954493,0.00237383409444654,0.00430677697384354
CLPTM1L,-0.802731662867636,4.27246845678018e-20,1.01053638448565e-18
C7orf73,-0.802841144445836,8.30802908821535e-14,6.53906444873977e-13
PTPN14,-0.80306374901793,4.6142450184229e-17,6.27281536494282e-16
TMEM117,-0.803160373708857,6.55918612055487e-07,1.97241224451277e-06
CBX3P2,-0.80351410375443,0.0530816013461332,0.0752174322123646
ATP5A1P1,-0.803714951173742,0.044795229948427,0.0644954419296086
C4orf27,-0.803865825951472,1.08032354748039e-07,3.63252215008832e-07
SKA2,-0.803903800588365,2.63210125956003e-16,3.14468610741537e-15
MT-CO3,-0.80397287226273,6.99747020308569e-23,2.7986877606247e-21
ASF1A,-0.804066250469356,1.64222283154952e-11,9.28351505441913e-11
WDFY3-AS2,-0.804585087856645,0.0740146639276075,0.101874699526087
CSTF2T,-0.804701447737329,2.44193184745758e-16,2.93063269625978e-15
NAT16,-0.804711612372008,0.133995624753605,0.174314961552153
TMEM223,-0.80473019223151,2.21747649158101e-11,1.2248508633061e-10
HMGN1P37,-0.804744521096595,0.0854652351838693,0.115982310569168
MIR4645,-0.804766857642762,0.113666758134364,0.150196457859502
